번호,재료명,아이템명,가격,아이템번호,마트번호
428,칼국수,삼립 하이면 강릉식 장칼국수 412G,6490,2,1
428,칼국수,삼립 하이면 황태칼국수 366G,6490,3,1
428,칼국수,[노브랜드] 칼국수 생면 1kg,3580,1,2
428,칼국수,미정당 수타식 생칼국수 1kg,3680,2,2
428,칼국수,[오뚜기] 옛날국수 칼국수 900g,3680,3,2
428,칼국수,초이스엘 생칼국수 (350G),1990,1,3
428,칼국수,풀무원 생칼국수 (550G),4480,2,3
428,칼국수,샘표 바지락칼국수 1인분 (100.3G),1280,3,3
429,칼국수면,백설 칼국수면 900g x2개,10900,1,1
429,칼국수면,들깨가득 생칼국수 6인분세트(면1kg+들깨스프6봉),11900,2,1
429,칼국수면,인기라면세트 7번_팔도 해물라면(5입)농심 멸치칼국수(5입)농심 신라면 건면(5입)농,24900,3,1
429,칼국수면,[노브랜드] 칼국수 생면 1kg,3580,1,2
429,칼국수면,미정당 수타식 생칼국수 1kg,3680,2,2
429,칼국수면,[오뚜기] 옛날국수 칼국수 900g,3680,3,2
429,칼국수면,초이스엘 생칼국수 (350G),1990,1,3
429,칼국수면,풀무원 생칼국수 (550G),4480,2,3
429,칼국수면,CJ 비비고 진한교자칼국수 (2인분) (630G),8990,3,3
430,컬리플라워,컬리플라워 (팩),2990,1,1
430,컬리플라워,냉동 카이저믹스 1kg (당근+브로컬리+컬리플라워 3종믹스)/팜피아,4900,2,1
430,컬리플라워,냉동 컬리플라워 라이스 500gX2팩+혼합야채 1kg/팜피아,11900,3,1
430,컬리플라워,생 콜리플라워 컬리플라워 500g,5900,1,2
430,컬리플라워,[ARDO] 냉동 콜리플라워라이스 450g x 5팩,19900,2,2
430,컬리플라워,[냉동야채/채소 1+1] 컬리플라워 브로콜리 그린빈스 혼합야채,5900,3,2
430,컬리플라워,티리에 콜리플라워(미니양배추) (1KG),4980,1,3
430,컬리플라워,국내산 컬리플라워 (개),6690,2,3
430,컬리플라워,티리에 콜리플라워 (1KG),5980,3,3
431,케이퍼,직수입 케이퍼 110G,1590,1,1
431,케이퍼,케이퍼&홀스래디쉬 소스 60G,1990,2,1
431,케이퍼,라세빌라나 케이퍼 100G,2490,3,1
431,케이퍼,케이퍼 96g,3880,1,2
431,케이퍼,노브랜드 케이퍼100g,1680,2,2
431,케이퍼,[리오산토] 케이퍼 110g,3020,3,2
431,케이퍼,리오산토 케이퍼 썰파인 (110G),3970,1,3
431,케이퍼,홀스래디쉬 소스 (255G),3190,2,3
431,케이퍼,뚜껑이있는 케이퍼와 홀스레디쉬 소스 (60G),1990,3,3
432,케일,매일 상하목장 유기농주스 사과딸기케일 125ML*4,3990,1,1
432,케일,자임 안녕 자두야 유기농 케일 청포도 착즙주스 100ML,1990,2,1
432,케일,매일 상하목장 유기농주스 사과오렌지케일 125ML*4,3990,3,1
432,케일,국내산 케일 80g(봉),1980,1,2
432,케일,GAP케일,1980,2,2
432,케일,GAP 한끼모둠쌈(팩),2480,3,2
432,케일,친환경 쌈케일 (80G/팩),1790,1,3
432,케일,[산지직송]전남 담양 김상식님의 유기농 케일 1kg(즙용),11900,2,3
432,케일,[맛다름][가락시장 경매 식자재 채소] 쌈케일 2kg내외 /box,19000,3,3
433,코다리,손질코다리 2000G(팩),16900,1,1
433,코다리,냉동 코다리 4미 1kg,13900,2,1
433,코다리,냉동 깔끔한 절단 코다리 60/80 1kg,13900,3,1
433,코다리,[냉동][러시아] 깔끔손질 절단 코다리 (500g 7~8토막 내외),5980,1,2
433,코다리,[해동][러시아] 반건조 코다리 (마리),1650,2,2
433,코다리,[냉동][러시아] 손질한 절단 코다리 (1kg),9980,3,2
433,코다리,절단 코다리 (900G),8900,1,3
433,코다리,코다리 중 (마리),1700,2,3
433,코다리,[속초반건조]쫄깃하고 구수한 특대 반건조 코다리 4미(45cm이상),22500,3,3
434,콘플레이크,리터 콘플레이크 초콜릿 100G,3290,1,1
434,콘플레이크,KY식품 콘플레이크 천마차 38T - 국산천마식사대용,11000,2,1
434,콘플레이크,KY식품 콘플레이크 천마차 80T [20g] - 아침식사대용,21000,3,1
434,콘플레이크,[노브랜드] 바삭바삭 콘 스위트 시리얼 600g,3680,1,2
434,콘플레이크,포스트 콘푸라이트 1.8kg (600g X 3개입),12820,2,2
434,콘플레이크,동서 포스트 콘푸라이트 1650g,14800,3,2
434,콘플레이크,볼제너뮬러 유기농 콘플레이크 250g,7500,1,3
435,콩,적 강낭콩 (홍대) 1.5KG(봉),9990,1,1
435,콩,완두콩 2KG(봉),9990,2,1
435,콩,흰강낭콩 2KG(봉),9990,3,1
435,콩,병아리콩 500g,3180,1,2
435,콩,96시간 숙성하여 맛이 깊고 부드러운 서리태 500g,6280,2,2
435,콩,블랙 렌틸콩 500g,4780,3,2
435,콩,콩없는 저탄잡곡 (1.8KG),12900,1,3
435,콩,렌틸콩 (1.7KG),9990,2,3
435,콩,병아리콩 (1.8KG),9990,3,3
436,콩가루,홈플러스시그니처 날콩가루 400G,2490,1,1
436,콩가루,훈와리메이진 콩가루 모찌 75G,4990,2,1
436,콩가루,훈와리메이진 콩가루 모찌 75g 1개,6340,3,1
436,콩가루,[노브랜드] 콩국물가루 400g,3480,1,2
436,콩가루,인절미 콩가루 500g,4580,2,2
436,콩가루,배대감 날콩가루 300g,2780,3,2
436,콩가루,[자연의선택] 생콩가루 1kg(지퍼팩),12000,1,3
436,콩가루,[자연의선택] 볶음콩가루 1kg(지퍼팩),13000,2,3
436,콩가루,검정콩가루 (250G),7290,3,3
437,콩나물,홈플러스시그니처 국산콩 무농약 콩나물 300G,1280,1,1
437,콩나물,simplus 아삭한 콩나물 500G,1100,2,1
437,콩나물,풀무원 국산콩 무농약 안심 콩나물 340G,2590,3,1
437,콩나물,노브랜드 국산콩 콩나물 300g,1280,1,2
437,콩나물,[풀무원] 국산콩 콩나물 340g,2600,2,2
437,콩나물,[풀무원] 유기농 콩나물 270g,2180,3,2
437,콩나물,어깨동무 알찬콩 콩나물 (300G),1220,1,3
437,콩나물,풀무원 무농약 국산 콩나물 (340G),2590,2,3
437,콩나물,어깨동무 맛좋은 콩나물 (600G),990,3,3
438,콩비지,풀무원 콩비지 300G,2800,1,1
438,콩비지,씨제이 콩비지320g,2290,2,1
438,콩비지,아워홈 돼지김치 콩비지찌개 300G,2990,3,1
438,콩비지,피코크 우리집 콩비지찌개 500g,5980,1,2
438,콩비지,노브랜드 콩비지찌개 500g,3980,2,2
438,콩비지,돼지김치 콩비지찌개 300g 3개,9000,3,2
438,콩비지,풀무원 국산콩 콩비지 (300G),2800,1,3
438,콩비지,CJ 콩비지 (320G),2790,2,3
438,콩비지,콩비지 돼지전골 (610G),11990,3,3
439,크림수프,(7206850) 폰타나 컵수프 어니언 크림 20g,1500,1,1
439,크림수프,[푸드렐라] 감자크림수프 200g,3800,2,1
439,크림수프,[푸드렐라] 단호박크림수프 200g,3800,3,1
439,크림수프,폰타나 피에몬테 그릴드 머쉬룸 크림 수프 180g,2980,1,2
439,크림수프,오뚜기 양송이 크림스프 270g,3480,2,2
439,크림수프,폰타나 보쥬 스위트콘 크림 전자레인지용 수프 180g,2980,3,2
439,크림수프,폰타나 그릴드 머쉬룸 크림 수프 (180G),2980,1,3
439,크림수프,폰타나 스위트콘 크림 수프 (180G),2980,2,3
439,크림수프,폰타나 비프 크림 수프 (180G),2980,3,3
440,크림치즈,알라 크림치즈 플레인 150G,4690,1,1
440,크림치즈,알라 크림치즈 라이트 150G,4200,2,1
440,크림치즈,끼리 크림치즈 오리지널 200G,8000,3,1
440,크림치즈,필라델피아 크림치즈 싱글컵 (200g),9280,1,2
440,크림치즈,상하 미니치즈 크림 144g,4540,2,2
440,크림치즈,[매일] 알라 크림치즈 플레인 기획 (150g*2개),6980,3,2
440,크림치즈,알라 크림치즈 (플레인) (150G),3360,1,3
440,크림치즈,상하치즈 미니 크림치즈 (48G*3입),4540,2,3
440,크림치즈,필라델피아 크림치즈 (갈릭) (200G),6180,3,3
441,키위,제주의 붉은보석 루비 골드키위 6-10입(팩),7990,1,1
441,키위,국산 그린키위 9-13입(팩),7990,2,1
441,키위,에메랄드 그린키위 5-10(팩),9990,3,1
441,키위,[프리미엄] 제주 루비골드키위 700g (팩),16800,1,2
441,키위,국내산 참다래 그린키위1.5kg (팩),16800,2,2
441,키위,제주 그린키위/팩 (700g내외),13800,3,2
441,키위,참다래 (8-11입/팩),7990,1,3
441,키위,친환경 골드키위 (4~6입/팩),6590,2,3
441,키위,[웰굿] 산지직송 하동 고당도 골드키위2kg(18-20개특과),19500,3,3
442,타바스코,오뚜기 타바스코소스 150ML,9890,1,1
442,타바스코,타바스코 핫소스 150ml 피자 칠리 살사 매운 페퍼 소스,11500,2,1
442,타바스코,타바스코 핫소스(350ml)X12,302660,3,1
442,타바스코,[오뚜기] 타바스코 페퍼 소스 60ml,3380,1,2
442,타바스코,타바스코 페퍼 소스 350ml,8280,2,2
442,타바스코,[오뚜기] 타바스코 소스 (150ml),6880,3,2
442,타바스코,오뚜기 타바스코소스 (150ML),6550,1,3
442,타바스코,오뚜기 타바스코소스 (60ML),3200,2,3
442,타바스코,오뚜기 타바스코 소스 (350ML),9980,3,3
443,타임,빙그레 초코타임 200ML*3,2480,1,1
443,타임,빙그레 딸기타임 200ML*3,2480,2,1
443,타임,뉴트리 에버콜라겐 타임 3G*30포,32000,3,1
443,타임,타임,1990,1,2
443,타임,가락시장 타임 1팩(약10g),1750,2,2
443,타임,피코크 타임 28g(스테인리스&유리병 용기),4180,3,2
443,타임,덴티스테 나이트타임 치약 (160G),11150,1,3
443,타임,존슨즈 베드타임로션 (500ML),20900,2,3
443,타임,타임버드 SJC 20UC WE,13500,3,3
444,탄산수,롯데칠성 트레비 레몬 300ML*20,10800,1,1
444,탄산수,롯데칠성 트레비 라임 300ML*20,10800,2,1
444,탄산수,롯데칠성 트레비 플레인 300ML*20,10800,3,1
444,탄산수,[트레비] 레몬 300ml*20,8880,1,2
444,탄산수,[트레비] 라임 300ml*20입,8880,2,2
444,탄산수,초정탄산수 1.5L,1280,3,2
444,탄산수,트레비 (레몬) (500ML),1500,1,3
444,탄산수,트레비 (플레인) (500ML),1500,2,3
444,탄산수,일화 초정탄산수 (플레인) (1.5L),1180,3,3
445,토란,간편 반찬 엄마손맛 깔끔한 수제 나물 토란줄기나물 1봉 200g,5000,1,1
445,토란,[하늘농가]순수국산 건토란대 70gX1팩,8900,2,1
445,토란,[하늘농가]순수국산 건토란대 70gX2팩,13900,3,1
445,토란,건토란줄기(봉) 80g,6280,1,2
445,토란,국내산 토란대 400g 1팩,3900,2,2
445,토란,건토란대 1kg,7800,3,2
445,토란,CJ 비비고 육개장 (500G),5480,1,3
445,토란,간편 데친 토란줄기 (150G),4490,2,3
445,토란,[하늘농가]순수국산 건토란대 70gX1팩,8500,3,3
446,토마토,스테비아 대추방울 토마토 500G(팩),7990,1,1
446,토마토,대저 달콤한 토마토 700G(팩),7990,2,1
446,토마토,동부팜 완숙 토마토 950G(봉),7990,3,1
446,토마토,더달콤 스테비아 대추방울 토마토 550g (팩),9900,1,2
446,토마토,대추방울토마토 750g/팩,9980,2,2
446,토마토,완숙토마토 1.2kg(팩),7980,3,2
446,토마토,대추 방울토마토 (750G/팩),7990,1,3
446,토마토,스위텔 토마토 (800G/팩),7990,2,3
446,토마토,찰토마토 (1KG/팩),9990,3,3
447,토마토소스,청정원 베이컨토마토스파게티소스 600G,4980,1,1
447,토마토소스,헌트 토마토소스 425G,2990,2,1
447,토마토소스,헌트 토마토 홀 필드 411G,3990,3,1
447,토마토소스,[노브랜드] 홈스타일 토마토 스파게티 소스 400g,1980,1,2
447,토마토소스,파스타소스 600g(토마토),4980,2,2
447,토마토소스,청정원 파스타소스 600g(로제),4980,3,2
447,토마토소스,청정원 스파게티소스(토마토) (600G),3980,1,3
447,토마토소스,청정원 스파게티소스(로제) (600G),3980,2,3
447,토마토소스,폰타나 뽀모도로 토마토 파스타소스 (600G),4980,3,3
448,토마토케첩,하인즈 토마토 케찹 460g 햄버거 핫도그 감자튀김 케첩,2850,1,1
448,토마토케첩,헌트 토마토케첩스퀴즈 567G,4990,2,1
448,토마토케첩,헌트 토마토케첩 567g x 2개,10800,3,1
448,토마토케첩,[오뚜기] 토마토케찹 300g,1980,1,2
448,토마토케첩,[오뚜기] 토마토케찹500g,3180,2,2
448,토마토케첩,[Heinz] 하인즈 토마토 케찹 570g,4480,3,2
448,토마토케첩,하인즈 토마토케찹 (570G),4480,1,3
448,토마토케첩,오뚜기 칼로리를 줄인 케찹 (475G),3200,2,3
448,토마토케첩,Only Price 토마토 케찹 (450G),1200,3,3
449,토마토페스트,[노브랜드] 홈스타일 토마토 스파게티 소스 400g,1980,1,2
449,토마토페스트,파스타소스 600g(토마토),4980,2,2
449,토마토페스트,청정원 파스타소스 600g(로제),4980,3,2
450,토마토페이스트,토마토페이스트(헌트 3k)X6,167950,1,1
450,토마토페이스트,하인즈 토마토 페이스트 캔 3.15k X6,104800,2,1
450,토마토페이스트,하인즈 토마토 페이스트 캔 3.15k,19790,3,1
450,토마토페이스트,[노브랜드] 홈스타일 토마토 스파게티 소스 400g,1980,1,2
450,토마토페이스트,파스타소스 600g(토마토),4980,2,2
450,토마토페이스트,청정원 파스타소스 600g(로제),4980,3,2
450,토마토페이스트,디벨라 홀토마토 (400G),2590,1,3
450,토마토페이스트,캄포 유기농 홀 토마토 (400G),3600,2,3
450,토마토페이스트,무띠 더블 토마토 페이스트 튜브 (130G),1980,3,3
451,통계피,통계피 개피 시나몬 250g 게피 육계,5500,1,1
451,통계피,시나몬스틱 100g 계피스틱 스틱계피 개피 계피 통계피,5000,2,1
451,통계피,시나몬스틱 250g 계피스틱 스틱계피 개피 계피 통계피,6500,3,1
451,통계피,통 계피 500g,8900,1,2
451,통계피,베트남산 시나몬 스틱 막대 계피 100gx3통,10700,2,2
451,통계피,베트남산 시나몬 스틱 막대 계피 100gx1통,5000,3,2
451,통계피,[우리가락]통계피 500g,5100,1,3
451,통계피,[건강스토리] 베트남산 계피분말 250g X 1통,10500,2,3
451,통계피,[건강스토리] 계피환 200g X 1통,11900,3,3
452,통깨,통후추 그라인더 깨갈이 깨그라인더 소금 후추 통깨,9800,1,1
452,통깨,검은통깨사탕 7000g,77450,2,1
452,통깨,전동 깨갈이 통깨 참깨 깨소금 갈이 그라인더,26500,3,1
452,통깨,최순희 전통명장이 만든 깨소금 180g,5180,1,2
452,통깨,고소한 볶음 통깨 1kg,8900,2,2
452,통깨,[경상북도] 우영식품 아따꼬시네 볶음통깨 1kg (참깨100%) 업소용대용량,9600,3,2
452,통깨,오뚜기 옛날볶음 참깨 (200G),5280,1,3
452,통깨,백설 100% 통참깨 참기름 (300ML),9800,2,3
452,통깨,농심 라면왕 김통깨 (4개입),5300,3,3
453,통도라지,초록들 국내산 깐통도라지 1kg 국내산 도라지 손질 더덕,22300,1,1
453,통도라지,초록들 국내산 깐통도라지 500g 국내산 도라지 손질 더덕,13400,2,1
453,통도라지,초록들 국내산 깐통도라지 300g 국내산 도라지 손질 더덕,8000,3,1
453,통도라지,[산들해반찬]가정식반찬 125종 당일조리 나물 밑반찬 국 탕 찌개 메인요리 새벽배송,3400,1,2
453,통도라지,초록들 국내산 깐통도라지 (300g/500g/1kg),8000,2,2
453,통도라지,[산들해반찬]통도라지무침 150g,7000,3,2
453,통도라지,[건강스토리] 국산 도라지환 250g X 1통,17900,1,3
453,통도라지,[건강스토리] 국산 도라지환 250g X 3통,51900,2,3
453,통도라지,[토종마을]HACCP인증 국산 도라지환 300g X 3통,56700,3,3
454,통마늘,서산 무농약 마늘 통마늘 난지형 3kg(왕),42900,1,1
454,통마늘,서산 무농약 마늘 대왕 통마늘 1kg 코끼리마늘,22900,2,1
454,통마늘,국내산 덜 매운 대서 통마늘 대 5kg,49900,3,1
454,통마늘,알찬 통마늘(망),9980,1,2
454,통마늘,의성통마늘 20개입 특650g이상,20800,2,2
454,통마늘,친환경 남해통마늘 500g,8980,3,2
454,통마늘,홍성 홍산마늘 (1KG),14900,1,3
454,통마늘,쪽마늘 (500G/망),10900,2,3
454,통마늘,2022년 남도 통마늘 대 1kg + 무안양파 중 2kg,20500,3,3
455,통북어,북어 양고기말이 져키 200g 크로와상 통간식 수제간식,10880,1,1
455,통북어,아침애 북어 양고기 크로와상 통간식 6개 강아지간식,51250,2,1
455,통북어,D17 수제간식 - 북어 양고기 크로와상 통간식,9320,3,1
455,통북어,북어한마리(통황태) 1미 70g,7280,1,2
455,통북어,통북어 1마리 (실포함),9800,2,2
455,통북어,통북어(황태)특대 1마리,8200,3,2
455,통북어,통북어 (140G),7990,1,3
455,통북어,[우리가락] 통북어(황태)특대 1마리,8200,2,3
455,통북어,[우리가락] 통북어(먹태)특대 1마리,8500,3,3
456,통후추,홈플러스시그니처 1등급통후추(그라인더) 50G,6990,1,1
456,통후추,대상 청정원 요리 통후추 그라인더 35G,6390,2,1
456,통후추,신영 통 흑후추 ( 파우치) 100G,4390,3,1
456,통후추,노브랜드 통흑후추 그라인더 40g,1980,1,2
456,통후추,피코크 통흑후추 그라인더 65g,6980,2,2
456,통후추,피코크 통흑후추65g,4780,3,2
456,통후추,요리하다 통흑후추 파우치 (60G),2990,1,3
456,통후추,요리하다 통흑후추 그라인더 (50G),4990,2,3
456,통후추,오뚜기 직접 갈아먹는 통후추 (50G),8100,3,3
457,튀김가루,홈플러스시그니처 튀김가루 1KG,2590,1,1
457,튀김가루,오뚜기 튀김가루 1KG,3400,2,1
457,튀김가루,대한제분 곰표 나트륨을 줄인 튀김가루 500G,1790,3,1
457,튀김가루,[오뚜기] 튀김가루 1kg,3400,1,2
457,튀김가루,CJ 백설 5가지재료 튀김가루 1kg,4080,2,2
457,튀김가루,피코크 한팩씩 튀김 가루 500g,3680,3,2
457,튀김가루,백설 부침가루 (1KG),3390,1,3
457,튀김가루,백설 튀김가루 (1KG),3390,2,3
457,튀김가루,Only Price 튀김가루 (700G),1580,3,3
458,튀김기름,양은 물빠짐 쟁반 기름받이 튀김 쟁반 57x45cm 7호,35000,1,1
458,튀김기름,양은 물빠짐 쟁반 기름받이 튀김 쟁반 52x40cm 6호,28700,2,1
458,튀김기름,양은 물빠짐 쟁반 기름받이 튀김 쟁반 46x36cm 5호,26600,3,1
458,튀김기름,더리미티드 해표 해바라기유 1.7L,11880,1,2
458,튀김기름,리오산토 해바라기유 3L,19240,2,2
458,튀김기름,포도씨유 900ml,16900,3,2
458,튀김기름,[사조대림] 해표 포도씨유 900mlX3병 /오일/기름/튀김,26800,1,3
458,튀김기름,[사조대림] 해표 포도씨유 900mlX2병 /오일/기름/튀김,19200,2,3
458,튀김기름,[사조대림] 해표 올리브유 500ml X 3병 /오일/기름/튀김,27000,3,3
459,파,대파 (봉),4290,1,1
459,파,간편 대파 (봉),3690,2,1
459,파,깐 대파(봉),4190,3,1
459,파,A)파머스픽 흙대파(봉),3980,1,2
459,파,(일한정판매)날씬대파 750g(봉),2480,2,2
459,파,A)하루채소 대파,990,3,2
459,파,대파 (700G),3390,1,3
459,파,간편 깐대파 (200G),1990,2,3
459,파,파채 (200G),2990,3,3
460,파래,[참다올] 명절 충남명품 파래김 10봉(20gx10),13000,1,1
460,파래,[참다올] 명절 충남명품 파래김 50봉(20gx50),55000,2,1
460,파래,[웰굿]거금도각미역 120g,6000,3,1
460,파래,생물 국내산 싱싱 물파래 생파래 1kg,9900,1,2
460,파래,생물 국내산 싱싱 물파래 생파래 2kg,14500,2,2
